Date,Total Cases,Total Deaths,New Cases,New Deaths,New Cases 7 Day Average,New Deaths 7 Day Average
9/3/20,20686,446,75,7,108.71428571428571,5.142857142857143
9/4/20,20686,449,0,3,87.71428571428571,3.7142857142857144
9/5/20,20850,459,164,10,90.42857142857143,4.428571428571429
9/6/20,20939,464,89,5,84.14285714285714,5.142857142857143
9/7/20,21093,464,154,0,90.42857142857143,5.142857142857143
9/8/20,21187,464,94,0,92.57142857142857,4.428571428571429
9/9/20,21259,465,72,1,92.57142857142857,3.7142857142857144
9/10/20,21259,465,0,0,81.85714285714286,2.7142857142857144
9/11/20,21335,470,76,5,92.71428571428571,3.0
9/12/20,21559,479,224,9,101.28571428571429,2.857142857142857
9/13/20,21621,481,62,2,97.42857142857143,2.4285714285714284
9/14/20,21731,482,110,1,91.14285714285714,2.5714285714285716
